country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
ARG,Argentina,CT SALTO,22.5,-27.4597,-65.6055,Oil,,,,,SOENERGY ARGENTINA SA,,Ministerio de Energía y Minería,
ARG,Argentina,CT SAN MARTIN NORTE III,5.1,-34.5252,-58.6206,Oil,,,,,ENARSA,,Ministerio de Energía y Minería,
ARG,Argentina,CT SAN MIGUEL DE TUCUMAN,396.62,-26.9955,-65.166,Gas,Other,,,1999.5,YPF ENERGIA ELECTRICA S.A.,,Ministerio de Energía y Minería,
ARG,Argentina,CT SAN MIGUEL NORTE III,11.5,-34.5252,-58.6206,Oil,,,,,ENARSA,,Ministerio de Energía y Minería,
ARG,Argentina,CT SANTA ROSA,6,-28.2628,-58.0006,Oil,,,,,TURBODISEL SA,,Ministerio de Energía y Minería,
ARG,Argentina,CT TARTAGAL,10,-22.5406,-63.8056,Oil,,,,,SOENERGY ARGENTINA SA,,Ministerio de Energía y Minería,
ARG,Argentina,CT TEREVINTOS,8,-28.4289,-65.7878,Oil,,,,,INDUSTRIAS JUAN F. SECCO,,Ministerio de Energía y Minería,
ARG,Argentina,CT TINOGASTA,15,-28.0486,-67.5667,Oil,,,,,SULLAIR ARGENTINA SA,,Ministerio de Energía y Minería,
ARG,Argentina,CT TUCUMAN,438,-26.9955,-65.166,Gas,Other,,,1998.3,YPF ENERGIA ELECTRICA S.A.,,Ministerio de Energía y Minería,
ARG,Argentina,CT VENADO TUERTO,19.2,-33.7736,-61.9564,Oil,,,,,INDUSTRIAS JUAN F. SECCO,,Ministerio de Energía y Minería,
ARG,Argentina,CT VIALE,10,-31.8919,-60.0106,Oil,,,,,AGGREKO ARGENTINA SRL,,Ministerio de Energía y Minería,
ARG,Argentina,CT VILLA ANGELA,15,-27.5808,-60.7094,Oil,,,,,AGGREKO ARGENTINA SRL,,Ministerio de Energía y Minería,
ARG,Argentina,CT VILLA REGINA,5,-39.0872,-67.0881,Oil,,,,,AGGREKO ARGENTINA SRL,,Ministerio de Energía y Minería,
ARG,Argentina,CUESTA DEL VIENTO,10.55,-30.1833,-69.0667,Hydro,,,,1997,EPSE - ENERGIA PROVINCIAL SOCIEDAD DEL ESTADO,,Ministerio de Energía y Minería,37.46
ARG,Argentina,Cafayate,80,-26.04,-65.93,Solar,,,,,,,Wiki-Solar,194.88
ARG,Argentina,Caldenes del Oeste,30,-33.61,-65.445,Solar,,,,,,,Wiki-Solar,76.39
ARG,Argentina,Cauchari,300,-23.8,-66.8,Solar,,,,,,,Wiki-Solar,646.68
ARG,Argentina,DEAN FUNES,70.12,-31.3934,-64.2059,Gas,Coal,Oil,,1967,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,DIQUE,68.44,-34.8902,-57.933,Gas,Oil,,,1969,CENTRAL DIQUE SA,,Ministerio de Energía y Minería,
ARG,Argentina,DOCK SUD,872.3,-34.6533,-58.342,Gas,Other,,,1999.1,CT DOCK SUD SA,,Ministerio de Energía y Minería,
ARG,Argentina,EL CADILLAL,14,-26.6156,-65.1929,Hydro,,,,1966,H. TUCUMAN SA,,Ministerio de Energía y Minería,42.65
ARG,Argentina,EL CARRIZAL,17,-33.2993,-68.7199,Hydro,,,,1971,CEMPPSA - HIDROCUYO SA,,Ministerio de Energía y Minería,68.04
ARG,Argentina,EL CHOCON,1200,-39.2577,-68.7483,Hydro,,,,1975.5,H. EL CHOCON SA,,Ministerio de Energía y Minería,3517.36
ARG,Argentina,EL TIGRE,14.4,-34.61,-68.6136,Hydro,,,,1989,HIDISA,,Ministerio de Energía y Minería,37.42
ARG,Argentina,EL TUNAL,11,-25.2323,-64.4762,Hydro,,,,1972,AES ARGENTINA GENERACION S.A.,,Ministerio de Energía y Minería,43.25
ARG,Argentina,EMBALSE,648,-32.2316,-64.4422,Nuclear,,,,1984,NASA,,Ministerio de Energía y Minería,
ARG,Argentina,ESCABA,24,-27.6589,-65.7633,Hydro,,,,1956,H. TUCUMAN SA,,Ministerio de Energía y Minería,57.43
ARG,Argentina,ESQUINA,2.215,-30.0102,-59.5321,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,EX CENTRAL BUENOS AIRES,321,-34.627,-58.3382,Gas,Other,,,,ENDESA COSTANERA,,Ministerio de Energía y Minería,
ARG,Argentina,FILO MORADO,67.5,-37.2742,-69.652,Gas,,,,,CT FILO MORADO,,Ministerio de Energía y Minería,
ARG,Argentina,FITZ SIMON,10.8,-32.1784,-64.4207,Hydro,,,,1943,EPEC,,Ministerio de Energía y Minería,27.69
ARG,Argentina,FLORENTINO AMEGHINO,60,-43.6996,-66.4815,Hydro,,,,1963,H. AMEGHINO SA,,Ministerio de Energía y Minería,196.56
ARG,Argentina,FUTALEUFU,472,-43.1288,-71.63,Hydro,,,,1978,H. FUTALEUFU SA,,Ministerio de Energía y Minería,1117.92
ARG,Argentina,GENERACION FRIAS SA,60,-28.6072,-65.1228,Gas,,,,2015,GENERACIÓN FRÍAS SA,,Ministerio de Energía y Minería,
ARG,Argentina,GENERAL ACHA,1.8,-37.4309,-64.716,Wind,,,,,COOPERATIVA,,Ministerio de Energía y Minería,
ARG,Argentina,GENERAL LEVALLE,72.78,-34.0364,-63.9217,Gas,Oil,,,,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,GENERAL SAN MARTIN,6,-33.0449,-68.9219,Hydro,,,,1950,GEMSA - HIDROCUYO SA,,Ministerio de Energía y Minería,17.78
ARG,Argentina,GOYA,1.33,-29.1388,-59.2277,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,GOYA (ELECTROPATAGONIA SA),17.3,-29.1388,-59.2277,Gas,,,,,ELECTROPATAGONIA SA,,Ministerio de Energía y Minería,
ARG,Argentina,GUILLERMO CESPEDES,5.2,-39.56,-65.6817,Hydro,,,,1963,DPA RIO NEGRO,,Ministerio de Energía y Minería,9.19
ARG,Argentina,H. PICHI PICUN LEUFU,285,-40.012,-69.9918,Hydro,,,,1999,PETROBRAS ENERGIA,,Ministerio de Energía y Minería,805.77
ARG,Argentina,ISLA VERDE,3.115,-33.2422,-62.3946,Oil,,,,,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,ITA IBATE,1.052,-27.4252,-57.3341,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,ITUZAINGO,1.33,-27.5785,-56.6726,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,Iglesia-Guañizuil,80,-30.34,-69.27,Solar,,,,,,,Wiki-Solar,189.55
ARG,Argentina,JULIAN  ROMERO,6.2,-38.8367,-68.038,Hydro,,,,,DPA RIO NEGRO,,Ministerio de Energía y Minería,25.93
ARG,Argentina,LA CRUZ,1.33,-29.1762,-56.6394,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,LA PLATA COGENERACION,128,-34.889,-57.9206,Gas,,,,1997,LA PLATA COGENERACION,,Ministerio de Energía y Minería,
ARG,Argentina,LA RIOJA,42,-29.3823,-66.8325,Oil,Gas,,,,GENERACION RIOJANA SA,,Ministerio de Energía y Minería,
ARG,Argentina,LA TABLADA,22.15,-27.4184,-55.9097,Gas,,,,1969,EMSA,,Ministerio de Energía y Minería,
ARG,Argentina,LA VIÑA,16,-31.8708,-65.0349,Hydro,,,,1958,EPEC,,Ministerio de Energía y Minería,43.06
ARG,Argentina,LAS MADERAS,30,-24.4438,-65.2203,Hydro,,,,,HIDROELECTRICA LAS MADERAS,,Ministerio de Energía y Minería,73.63
ARG,Argentina,LOS CORONELES (EX 25  DE MAYO),6.6,-34.6,-68.5285,Hydro,,,,1970,GEMSA - HIDROCUYO SA,,Ministerio de Energía y Minería,17.19
ARG,Argentina,LOS MOLINOS I,59.04,-31.838,-64.4452,Hydro,,,,1957,EPEC,,Ministerio de Energía y Minería,122.29
ARG,Argentina,LOS MOLINOS II,4.5,-31.838,-64.4452,Hydro,,,,1958,EPEC,,Ministerio de Energía y Minería,10.8
ARG,Argentina,LOS QUIROGA,2.5,-27.6509,-64.3618,Hydro,,,,1963,H. RIO HONDO SA,,Ministerio de Energía y Minería,8.92
ARG,Argentina,LOS REYUNOS,224,-34.6028,-68.6383,Hydro,,,,1983,HIDISA,,Ministerio de Energía y Minería,496.33
ARG,Argentina,LUJAN DE CUYO,549.76,-33.0551,-68.981,Gas,Coal,Other,,1988.1,CT MENDOZA SA,,Ministerio de Energía y Minería,
ARG,Argentina,MAR DE AJO,34,-36.7208,-63.1977,Gas,,,,,CENTRALES DE LA COSTA ATLANTICA SA,,Ministerio de Energía y Minería,
ARG,Argentina,MAR DEL PLATA (9 DE JULIO),201.3,-38.0495,-57.546,Gas,Coal,,,,CENTRALES DE LA COSTA ATLANTICA SA,,Ministerio de Energía y Minería,
ARG,Argentina,MAYOR BURATOVICH,2.02,-39.2291,-62.6497,Wind,Oil,,,,COOPERATIVAS,,Ministerio de Energía y Minería,
ARG,Argentina,MBURUCUYA,1.035,-28.0441,-58.2285,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,MERCEDES,2.308,-29.1808,-58.0793,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,MODESTO MARANZANA,250,-33.1608,-64.3656,Gas,Other,,,2003.2,GENERACION MEDITERRANEA SA,,Ministerio de Energía y Minería,
ARG,Argentina,NECOCHEA,206,-38.5785,-58.7108,Coal,,,,1968.6,CENTRALES DE LA COSTA ATLANTICA SA,,Ministerio de Energía y Minería,
ARG,Argentina,NIHUIL I,74.24,-34.9907,-68.6237,Hydro,,,,1957,HINISA,,Ministerio de Energía y Minería,224.77
ARG,Argentina,NIHUIL II,133.12,-34.9039,-68.6177,Hydro,,,,1968,HINISA,,Ministerio de Energía y Minería,351.98
ARG,Argentina,NIHUIL III,52,-34.8821,-68.576,Hydro,,,,1972,HINISA,,Ministerio de Energía y Minería,157.43
ARG,Argentina,NIHUIL IV,22.4,-34.833,-68.5168,Hydro,,,,1965,HIDRONIHUIL SA - LIHUEN SA,,Ministerio de Energía y Minería,73.6
ARG,Argentina,NUEVA ESPERANZA,3.38,-26.2072,-64.2477,Oil,,,,,INDUSTRIAS JUAN F. SECCO,,Ministerio de Energía y Minería,
ARG,Argentina,NUEVO PUERTO,1217.7,-34.5721,-58.3835,Gas,Coal,Other,,1988,CT PUERTO SA,,Ministerio de Energía y Minería,
ARG,Argentina,OBERA (TG Nº21 FIAT ),17.2,-27.5019,-55.1245,Gas,,,,,EMSA,,Ministerio de Energía y Minería,
ARG,Argentina,ORENSE,1.72,-38.6851,-59.7804,Oil,,,,,COOPERATIVAS,,Ministerio de Energía y Minería,
ARG,Argentina,PARANA,845.26,-33.3549,-60.1718,Other,Gas,,,2001,AES ARGENTINA GENERACION S.A.,,Ministerio de Energía y Minería,
ARG,Argentina,PARQUE EOLICO ARAUCO SAPEM I,25.2,-28.6684,-66.7524,Wind,,,,,PARQUE EOLICO ARAUCO S.A.,,Ministerio de Energía y Minería,
ARG,Argentina,PARQUE EOLICO ARAUCO SAPEM II,25.2,-28.6684,-66.7524,Wind,,,,,PARQUE EOLICO ARAUCO S.A.,,Ministerio de Energía y Minería,
ARG,Argentina,PARQUE EOLICO DIADEMA,6.3,-45.7458,-67.6953,Wind,,,,,HYCHICO SA,,Ministerio de Energía y Minería,
ARG,Argentina,PARQUE EOLICO EL TORDILLO,3,-45.8507,-67.9081,Wind,,,,,VIENTOS DE LA PATAGONIA I.S.A./ENARSA,,Ministerio de Energía y Minería,
ARG,Argentina,PARQUE EOLICO LOMA BLANCA IV (ENARSA),50,-43.0907,-65.2298,Wind,,,,,ENARSA,,Ministerio de Energía y Minería,
ARG,Argentina,PARQUE EOLICO RAWSON I (ENARSA),48.6,-43.3522,-65.1734,Wind,,,,,ENARSA,,Ministerio de Energía y Minería,
ARG,Argentina,PARQUE EOLICO RAWSON II (ENARSA),28.8,-43.3522,-65.1734,Wind,,,,,ENARSA,,Ministerio de Energía y Minería,
ARG,Argentina,PASO DE LOS LIBRES,2.135,-29.7148,-57.0933,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,PATAGONIA,123.7,-45.7934,-67.5145,Gas,Other,,,2001.1,ENERGIA DEL SUR SA,,Ministerio de Energía y Minería,
ARG,Argentina,PERUGORRIA,1.11,-29.34,-58.6077,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,PICO TRUNCADO - JORGE ROMANUTTI,2.4,-46.8065,-67.9808,Wind,,,,,MUNICIPAL,,Ministerio de Energía y Minería,
ARG,Argentina,PICO TRUNCADO I,45.6,-46.7842,-67.9498,Gas,,,,,CT PATAGONICAS SA,,Ministerio de Energía y Minería,
ARG,Argentina,PIEDRA DEL AGUILA (CPSA),1400,-31.6651,-63.8314,Hydro,,,,1993.5,CENTRAL PUERTO S.A,,Ministerio de Energía y Minería,2754.67
ARG,Argentina,PIEDRAS MORAS,6.3,-32.1675,-64.2438,Hydro,,,,1995,EPEC,,Ministerio de Energía y Minería,16.23
ARG,Argentina,PILAR  BICENTENARIO,467,-31.6651,-63.8314,Gas,Other,,,2010.3,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,PILAR ZANICHELLI,216,-31.6662,-63.8344,Coal,,,,1971.3,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,PLANICIE BANDERITA,472,-28.5339,-65.7997,Hydro,,,,1979,DUKE ENERGY CERROS COLORADOS SA,,Ministerio de Energía y Minería,711.26
ARG,Argentina,PLANTA PILOTO FOTOVOLTAICA SAN JUAN 1,1.2,-31.3891,-68.6752,Solar,,,,,EPSE - ENERGIA PROVINCIAL SOCIEDAD DEL ESTADO,,Ministerio de Energía y Minería,2.43
ARG,Argentina,PRESIDENTE SARMIENTO,31.5,-31.5129,-68.5399,Gas,,,,,AES ARGENTINA GENERACION S.A.,,Ministerio de Energía y Minería,
ARG,Argentina,PUEBLO VIEJO,19.2,-27.1149,-65.7523,Hydro,,,,1967,H. TUCUMAN SA,,Ministerio de Energía y Minería,42.32
ARG,Argentina,PUERTO MADRYN,42,-42.7069,-65.1048,Gas,,,,,CT PATAGONICAS SA,,Ministerio de Energía y Minería,
ARG,Argentina,PUERTO NUEVO,589,-34.5754,-58.3788,Coal,,,,1965.5,CT PUERTO SA,,Ministerio de Energía y Minería,
ARG,Argentina,PUNTA ALTA - CENTENARIO,1.8,-38.7833,-61.8984,Wind,,,,,COOPERATIVAS,,Ministerio de Energía y Minería,
ARG,Argentina,QUEBRADA DE ULLUM,45,-31.2567,-61.5203,Hydro,,,,1981,EPSE - ENERGIA PROVINCIAL SOCIEDAD DEL ESTADO,,Ministerio de Energía y Minería,113.26
ARG,Argentina,RIO CORRALITO,13.2,-24.983,-65.686,Hydro,,,,1962,AES ARGENTINA GENERACION S.A.,,Ministerio de Energía y Minería,29.96
ARG,Argentina,RIO CUARTO,35.57,-33.1614,-64.3649,Gas,Oil,,,1974.5,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,RIO GRANDE,750,-53.7862,-67.7222,Hydro,,,,1986,EPEC,,Ministerio de Energía y Minería,1965.53
ARG,Argentina,RIO HONDO,19,-27.5225,-64.8861,Hydro,,,,1976,H. RIO HONDO SA,,Ministerio de Energía y Minería,75.68
ARG,Argentina,SALTO ANDERSEN,7.9,-38.8244,-64.8296,Hydro,,,,2012,DPA RIO NEGRO,,Ministerio de Energía y Minería,27.88
ARG,Argentina,SALTO GRANDE (MITAD ARGENTINA),945,-31.3891,-68.6752,Hydro,,,,1980.4,CTMSG,,Ministerio de Energía y Minería,1552.41
ARG,Argentina,SAN FRANCISCO,40,-31.4391,-62.1119,Gas,,,,1978.5,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,SAN MARTIN DE LOS ANDES,4.218,-40.1511,-71.334,Oil,,,,,EPEN,,Ministerio de Energía y Minería,
ARG,Argentina,SAN NICOLAS,644,-33.3562,-60.1729,Coal,Gas,,,1965.4,AES ARGENTINA GENERACION S.A.,,Ministerio de Energía y Minería,
ARG,Argentina,SAN PEDRO,2.216,-26.6253,-54.1102,Oil,,,,,EMSA,,Ministerio de Energía y Minería,
ARG,Argentina,SAN ROQUE,26,-31.3533,-64.3938,Hydro,,,,1944,EPEC,,Ministerio de Energía y Minería,65.87
ARG,Argentina,SANTA ISABEL,2.25,-36.2314,-66.9381,Oil,,,,,APE,,Ministerio de Energía y Minería,
ARG,Argentina,SANTO TOME,2.684,-28.5497,-56.0722,Oil,,,,,DPEC,,Ministerio de Energía y Minería,
ARG,Argentina,SORRENTO,226,-32.9053,-60.6807,Coal,,,,1962.2,GENERACION ROSARIO SA,,Ministerio de Energía y Minería,
ARG,Argentina,SUDOESTE,140,-31.463,-64.2388,Gas,,,,1981,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,Saujil,22.5,-28.165,-66.225,Solar,,,,,,,Wiki-Solar,58.93
ARG,Argentina,TARTAGAL,17,-22.5099,-63.797,Gas,Oil,,,,AES ARGENTINA GENERACION S.A.,,Ministerio de Energía y Minería,
ARG,Argentina,TENARIS SIDERCA CETE II,163.2,-33.3655,-60.1435,Gas,,,,1998,SIDERCA SAIC,,Ministerio de Energía y Minería,
ARG,Argentina,TOSTADO,3.2,-29.2352,-61.7577,Oil,,,,,EPESF,,Ministerio de Energía y Minería,
ARG,Argentina,ULLUM,42,-31.4557,-68.7556,Hydro,,,,,AES ARGENTINA GENERACION S.A.,,Ministerio de Energía y Minería,84.46
ARG,Argentina,URUGUA-I,120,-25.8766,-54.5687,Hydro,,,,1991,EMSA,,Ministerio de Energía y Minería,303.41
ARG,Argentina,VENADO TUERTO,9.1,-33.7777,-61.9555,Oil,Gas,,,,COOPERATIVA,,Ministerio de Energía y Minería,
ARG,Argentina,VILLA GESELL,130,-37.2487,-56.9973,Gas,,,,,CENTRALES DE LA COSTA ATLANTICA SA,,Ministerio de Energía y Minería,
ARG,Argentina,VILLA MARIA (LAS PLAYAS),48,-39.0872,-67.0881,Gas,,,,1971,EPEC,,Ministerio de Energía y Minería,
ARG,Argentina,VUELTA DE OBLIGADO,560,-32.5807,-60.7903,Gas,Coal,,,,CENTRAL VUELTA DE OBLIGADO SA,,Ministerio de Energía y Minería,
ARG,Argentina,YACYRETA,1550,-27.4827,-56.7397,Hydro,,,,1995.6,EBY,,Ministerio de Energía y Minería,3605.49
ARM,Armenia,Armenian-2,375,40.1805,44.1498,Nuclear,,,,1980,Armenian Nuclear Power Company,,GEODB,
ARM,Armenia,Hrazadan,1110,40.564,44.7479,Gas,,,,,Hrazdan Energy Company,,GEODB,
ARM,Armenia,New Yerevan,271,40.1152,44.4973,Gas,,,,2010,Yerevan  TPP,,WRI,
ARM,Armenia,Sevan-Hrazdan Cascade,561,40.5078,44.7606,Hydro,,,,,RusHydro,,GEODB,847.52
ARM,Armenia,Shamb,170,39.4743,46.1306,Hydro,,,,1978,Ministry of Energy an Natural Resources,,GEODB,254.59
ARM,Armenia,Spandaryan,76,39.6494,45.85,Hydro,,,,1989,Ministry of Energy an Natural Resources,,GEODB,91.89
ARM,Armenia,Tatev,158,39.3956,46.2578,Hydro,,,,1970,Ministry of Energy an Natural Resources,,WRI,218.42
ARM,Armenia,Yerevan,550,40.1138,44.5038,Gas,,,,,Yerevan TPP,,WRI,
AUS,Australia,Adelaide Showgrounds,1,-34.9453,138.5882,Solar,,,,,Adelaide Showgrounds,,Australian Renewable Energy Mapping Infrastructure,1.63
AUS,Australia,Albany Wind Farm,21.6,-35.0641,117.7977,Wind,,,,,Verve Energy,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Amcor Gawler,4,-34.5509,138.7659,Oil,,,,,Energy Response,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Angaston,50,-34.5034,139.0246,Oil,,,,,Infratil Energy Australia Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Anglesea,165,-38.3861,144.1828,Coal,,,,,Alcoa of Australia Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Angurugu,3.6,-13.8584,136.4209,Oil,,,,,BHP,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Appin (Mine),55.6,-34.2082,150.7722,Gas,,,,,Energy Developments CSM (NSW) Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Ararat Wind Farm,240,-37.2385,143.0794,Wind,,,,,Renewable Energy Systems Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Argyle Diamond Mine,32,-16.7162,128.4031,Oil,,,,,Rio Tinto - Argyle Diamond Mines,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bairnsdale,94,-37.8429,147.5639,Gas,,,,,Alinta DEBO,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Ballarat Base Hospital,3,-37.5596,143.8469,Gas,,,,,Ballarat Base Hospital,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Banimboola,12.85,-36.5344,147.4594,Hydro,,,,,AGL Energy Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,43.38
AUS,Australia,Bankstown Sports Club,2,-33.9197,151.0332,Oil,,,,,Bankstown Sports Club,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bannerton Solar Farm,88,-34.6899,142.7452,Solar,,,,,Foresight Solar Australia,,Australian Renewable Energy Mapping Infrastructure,181.99
AUS,Australia,Barcaldine (Len Wishaw),37,-23.5525,145.3142,Gas,,,,,Ergon Energy Qld Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Barcaldine KDB,20,-23.549,145.318,Solar,,,,,,,Wiki-Solar,47.33
AUS,Australia,Barcaldine YD,10.9,-23.5388,145.2732,Solar,,,,,,,Wiki-Solar,25.06
AUS,Australia,Barron Gorge,60,-16.8502,145.6465,Hydro,,,,,Stanwell Corporation Ltd,,Australian Renewable Energy Mapping Infrastructure,147.07
AUS,Australia,Bastyan,79.9,-41.736,145.5321,Hydro,,,,,Hydro-Electric Corporation (Tasmania),,Australian Renewable Energy Mapping Infrastructure,253.11
AUS,Australia,Bayswater,2640,-32.3953,150.9491,Coal,,,,,Macquarie Generation,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Belconnen,1,-35.2142,148.9872,Waste,,,,,EDL LFG ACT Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bell Bay (Bell Bay Three),115,-41.1429,146.903,Gas,,,,,Aurora Energy Tamar Valley Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bendeela (Shoalhaven Scheme),240,-34.7337,150.4669,Hydro,,,,,Origin Energy,,Australian Renewable Energy Mapping Infrastructure,374.78
AUS,Australia,Berrimah,10,-12.4262,130.9195,Gas,,,,,NT Government,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Berwick,7.2,-38.1197,145.2665,Waste,,,,,Energy Developments LFG (Victoria) Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Beryl AU,87,-32.353,149.468,Solar,,,,,,,Wiki-Solar,192.94
AUS,Australia,Bidyadanga,1.3,-18.6816,121.7848,Oil,,,,,Energy Developments Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Blayney Wind Farm,9.9,-33.6219,149.1982,Wind,,,,,Eraring Energy,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Blowering,70,-35.3986,148.2463,Hydro,,,,,Snowy Hydro Ltd,,Australian Renewable Energy Mapping Infrastructure,208.64
AUS,Australia,Blue Lake Milling Power Plant,1,-36.3164,140.7575,Oil,,,,,Vibe Energy Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bluff Point (Woolnorth) Wind Farm,65,-40.7207,144.6869,Wind,,,,,Hydro-Electric Corporation (Tasmania),,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Boco Rock,113,-36.5763,149.1267,Wind,,,,,Boco Rock Wind Farm Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bodangora Wind Farm,113,-32.4146,149.0998,Wind,,,,,Infigen Energy,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bogong (Mount Beauty Hydro Scheme),300,-36.8055,147.228,Hydro,,,,,AGL Energy Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,695.17
AUS,Australia,Braemar 1,504,-27.1109,150.9053,Gas,,,,,Alinta Energy,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Braemar 2,519,-27.1128,150.9049,Gas,,,,,Arrow Energy,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bremer Bay Diesel Backup,1.3,-34.4018,119.3888,Oil,,,,,Verve Energy,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Brewer,8.5,-23.8817,133.8281,Gas,,,,,Central Energy Power,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Brisbane BNE,6,-27.404,153.11,Solar,,,,,,,Wiki-Solar,12.63
AUS,Australia,Broadmeadows,12.2,-37.6878,144.9663,Waste,,,,,Energy Developments LFG (Victoria) Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Broadwater,38,-29.0118,153.4335,Biomass,,,,,NSW Sugar Milling,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Broken Hill,50,-31.9863,141.4203,Gas,,,,,Essential Energy,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Broken Hill Solar Plant,53,-31.9867,141.3915,Solar,,,,,AGL Energy,,Australian Renewable Energy Mapping Infrastructure,113.92
AUS,Australia,Brooklyn,2.83,-37.818,144.8319,Waste,,,,,Energy Developments LFG (Victoria) Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Broome,39.6,-17.981,122.2046,Gas,,,,,Energy Developments Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Brown Mountain,4.95,-36.5951,149.474,Hydro,,,,,Eraring Energy,,Australian Renewable Energy Mapping Infrastructure,10.88
AUS,Australia,Browns Plains,2.2,-27.6721,153.0663,Waste,,,,,Energy Developments LFG (Qld) Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bulwer Island,33,-27.4036,153.1363,Gas,,,,,ATCO and Origin Energy,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Bungala I,110,-32.427,137.838,Solar,,,,,,,Wiki-Solar,259.65
AUS,Australia,Bungala II,110,-32.408,137.841,Solar,,,,,,,Wiki-Solar,259.65
AUS,Australia,Burrendong,19,-32.6646,149.108,Hydro,,,,,AGL Energy Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,56.55
AUS,Australia,Burrinjuck Power Station,27,-35.0025,148.5834,Hydro,,,,,Eraring Energy,,Australian Renewable Energy Mapping Infrastructure,82.15
AUS,Australia,Burrup Peninsula (Karratha Gas Plant),240,-20.6286,116.7821,Gas,,,,,Woodside Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Burrup Peninsula (Pluto Phase 1),160,-20.5937,116.7802,Gas,,,,,Woodside Pty Ltd,,Australian Renewable Energy Mapping Infrastructure,
AUS,Australia,Butlers Gorge,14.4,-42.2669,146.2618,Hydro,,,,,Hydro-Electric Corporation (Tasmania),,Australian Renewable Energy Mapping Infrastructure,51.53
AUS,Australia,CSIRO Energy Centre,1.5,-32.8835,151.7275,Solar,,,,,CSIRO,,Australian Renewable Energy Mapping Infrastructure,3.04
AUS,Australia,Callide A,30,-24.334,150.628,Coal,,,,,CS Energy,,Australian Renewable Energy Mapping Infrastructure,
