Season,Episode,Character,Line
01,02,Marshall,"Okay, where the hell is my-OHH! (Book has been used as coaster, all wet) Okay, introduction to contract work institution statutes from 1865 to 1923...is not a coaster! Ted! I'm jeopardizing my law career so that you can throw not one, not two, but three parties for some girl that you just met who's probably not gonna show up. (Ted's shocked) I mean where is she, Ted, huh? Where's Robin? (Finds Robin) Hi! Hi Robin. (Throws book on the floor and grabs Lily for s*x)"
01,02,Robin,so you threw all these parties for me?
01,02,Ted,"No! Oh you thought that-oh, no! I c-okay yes. You got me-I-(laughs)-one of the reasons I threw these parties was so that I could introduce you to uh-(Barney throws Ted a random guy) this guy. I figured, you know, since it didn't work out between us and now we can just laugh about it (nervously laughs)-Anyway Robin, this is."
01,02,Ted,y and Ted: Ohhh.
01,02,Ted,"She's still talking to Carlos. I can still win this, it's not over."
01,02,Lily,"Okay, buddy, time for the ""tough-talk"". Robin seems great. But let's look at the facts, you wanna get married and right now there's a million women in New York looking for exactly you, but Robin ain't one of them."
01,02,Ted,"She's not just ""one of them"" she's the one."
01,02,Barney,"Yeah well, ""the one"" is heading up to ""the roof"". (Robin leaves to the roof with Carlos)"
01,02,Marshall,What are you gonna do?
01,02,Ted,"Nothing. It's a game, I gotta just-keep playing it."
01,02,Robin,Hey.
01,02,Ted,"Hey. Carlos, can you give us a minute?"
01,02,Ted,"Robin, look I didn't invite you to this party to set you up with Carlos. Or the one before that. Or the one before that. (Robin smiles) I threw these parties because I wanted to see you."
01,02,Robin,"Well, here I am."
01,02,Ted,"There's something here, look, unless I'm crazy."
01,02,Robin,"(exhales) you're not crazy. I-I don't know, Ted, I mean we barely know each other and you're looking at me with that look and it's like-(struggles)"
01,02,Ted,Like what?
01,02,Robin,"like-let's fall in love, and get married and have kids and drive them to soccer practice."
01,02,Ted,I'm not gonna force sports on them unless they're interested.
01,02,Robin,(laughs) It's a great look. But you're looking at the wrong girl.
01,02,Ted,"No, I'm not."
01,02,Robin,"Yes, you are. I don't wanna get married right now, maybe ever and if we got together I'd feel like I'd either have to marry you or break your heart and-I just couldn't do either of those things. Just like you can't turn off the way you feel."
01,02,Ted,(reaches in his Jacket) Click. Off. Let's make out.
01,02,Robin,(laughs) What?
01,02,Ted,"What? That was the off switch! And I turned it off. I mean sure yes, I wanna fall in love get married blah, blah, blah, but-on the other hand... you... me...the roof."
01,02,Robin,There's no off switch.
01,02,Ted,There is an off switch... and it's off.
01,02,Robin,"(smiling) no, it's not."
01,02,Ted,"(silence) yes, it is. (They draw closer)"
01,02,Robin,No (smiles)...it's-not.
01,02,Ted,"Yes-it is (they kiss long) No it's not. You're right, there's no off switch. God I wish there was an off switch."
01,02,Robin,(sighs) me too.
01,02,Ted,So (They mutter together. Then laugh)
01,02,Robin,we could be friends (shrugs)
01,02,Ted,Oh (clutches heart)
01,02,Robin,"look, I know it sounds insincere when people say that but... we could."
01,02,Ted,"I don't know, Robin. I made such a jackass out of myself here, every time we start hanging out it'll be like, ""Oh-that's right-I'm a jackass."""
01,02,Robin,You're not a jackass. I'm sorry. I only moved here in April and I'm always working and-I just haven't met a lot of good people so far. But I understand.
01,02,Ted,"Well-uh-maybe in a few months after it's not so fresh, we could all-uh...you know, get a beer."
01,02,Robin,"yeah. (sighs) That sounds good. I'll see you, Ted. (walks away)"
01,02,Ted,"Or, you know-now. (Robin looks at Ted) We could all get a beer now."
01,02,Robin,(Smiles) I'd like that.
01,02,Ted,"My friends are goanna love you-like you-you know, as a friend. (Robin giggles) Jackass."
01,02,Barney,"Unbelievable. That is just a recipe for disaster, they work together (Carlos and Tatiana are making out)"
01,02,Ted,You jealous?
01,02,Barney,"Oh, please, what does Carlos have that I don't?"
01,02,Robin,a date tonight?
01,02,Ted,"all, Lily and Ted: Ohh!!"
01,02,Lily,"Stop the tape, rewind-play it again."
01,02,Robin,(Imitates a rewinding tape) a date tonight? (smiles)
01,02,Ted,"ll, Lily and Ted: Ohh!!"
01,02,Barney,I'm not sure I like her.
01,02,Ted,"Hey, don't you have a paper to write?"
01,02,Marshall,"Dude, you're talking to the kid."
01,02,Ted,I know it.
01,02,Marshall,"I'm goanna knock back this beer. I'm gonna knock back one more beer. I'm gonna go home, I'm gonna write a twenty-five page paper. I'm gonna hand it in and I'm gonna get a A. My name is Rufus, and that's the Trufus."
01,02,Ted,At least let me buy you a beer. Come on I'll buy everyone a beer.
01,02,Robin,"I'll help carry. You know something, Ted?"
01,02,Ted,What?
01,02,Robin,"You are a catch. You're gonna make some girl very happy, and I am going to help you find her."
01,02,Ted,"(laughs) Well, good luck. I mean maybe New York's just too big a town, you know? There's millions of people in this city. How in all this mess is a guy supposed to find the love of his life? I mean, where do you even begin?"
01,02,Robin,"Hi, Have you met Ted?"
01,02,Ted,"(mouths) Hi, I'm Ted (Robin takes the beer to the table. Ted watches her while the Cute Girl talks to him. Robin looks back. Smiles. Ted engages into a conversation)"
01,03,Ted,(On Phone) Why don't we go to MacLaren's?
01,03,Lily,(On Phone) Let's go to MacLaren's.
01,03,Marshall,You guys talking to each other? Nobody's listening.
01,03,Ted,What's wrong with MacLaren's?
01,03,Barney,"(On Phone) MacLaren's is bore, snore. Ted, tonight we're going to go out. We're going to meet some ladies. It's going to be legendary. Phone-five! (High-fives the phone)"
01,03,Barney,"You didn't phone-five did you? I know when you don't phone-five, Ted. Come on, we always go to MacLaren's."
01,03,Ted,"Yeah, cause MacLaren's is fun..."
01,03,Barney,MacLaren's is this much fun. What I'm offering is the chance to have this much fun.
01,03,Ted,"See, you say that. You say it's going to be this much fun. But most of the time it ends up being this much fun. This much fun is good! It's safe. It's guaranteed!"
01,03,Barney,"This hand gesture thing doesn't really work on the phone, does it?"
01,03,Ted,No it doesn't.
01,03,Barney,Get in the cab. Marshall you too.
01,03,Marshall,"Oh, I wish I could... I think Lily and I are just goi..."
01,03,Barney,I understand. (To Ted) Get in the cab.
01,03,Ted,Why can Marshall say no?
01,03,Barney,Uhh... because he's getting laid.
01,03,Marshall,Consistently.
01,03,Barney,"(Doing ""I see you"" hand motion) Ted, Ted, Ted. Right here. You keep going to the same bar, you're in a rut and I am a rut buster. I'm going to bust your rut (Smiles)."
01,03,Ted,"It's not a rut, okay. It's a routine and I like it!"
01,03,Barney,"Ted, what's the first syllable in rutting (trying to make it sound like ""routine"". Ted gives in and jumps in the cab) Peace out, suckers. (Cab speeds off.)"
01,03,Ted,"Alright, so what's this legendary plan."
01,03,Barney,First we got to pick someone up at the airport.
01,03,Ted,"Okay, I'm outta here."
01,03,Barney,"(To cabdriver) Estaban, doors! (Cab doors lock)"
01,03,Barney,Just this one little thing and the rest of the night is ours.
01,03,Ted,"Why do you have those suitcases, and who are we picking up?"
01,03,Barney,I don't know. Maybe her? Or her.
01,03,Ted,"Wait so when you said you were going to ""pick someone up at the airport"". You meant you were going to ""pick someone up at the airport""."
01,03,Barney,"(winks) Scenario. Couple of girls fly into town, looking for a fun weekend in NYC when they meet two handsome international business men just back from a lucrative trip to Japan. Sample dialogue, ""You have a wheelie bag? Wh... I have a wheelie bag!"""
01,03,Ted,You've gotta be kidding me.
01,03,Barney,"False. Sidebar, tuck in your shirt. You look sketchy."
01,03,Ted,I'm sketchy?
01,03,Barney,"Trust me, it's going to be legendary."
01,03,Ted,"Don't say ""legendary"", okay? You're too liberal with the word legendary."
01,03,Barney,We're building an igloo in Central Park. It's gonna be legendary. Snow suit up!
01,03,Barney,"Ted, Ted, Ted. Right here! This is happening. Now you can either put your bags on the carousel now, or you can listen to me give you a really long speech convincing you to put the bags on the carousel. Your move. (Silence) Ted, since the dawn of time mankind has struggled... (Ted puts bags on carousel)"
01,03,Lily,I'm so glad we finally get to hang out just the two of us!
01,03,Robin,Yeah.
01,03,Lily,You sure you're okay giving up your Friday night to hang with an old almost-married lady?
01,03,Robin,"Oh please, I'm so sick of the ""meet-market"" scene. Guys are like a subway. You miss one, another one comes along in five minutes."
01,03,Lily,"Unless it's the end of the night, then you get on anything."
01,03,Robin,Heyow!
01,03,Lily,Really? Sweet.
01,03,Lily,I guess that's one drawback to being engaged. I'm sure that's why he didn't...
01,03,Lily,"(peeking over his shoulder) Oh. Oh, hello!"
01,03,Ted,"(To waiting woman) So...uh, did you just get in from Detroit? (Points to self) Japan. (Woman leaves)"
01,03,Barney,"Okay, carousel four is tapped out. Ready? Because I'm about to drop some knowledge. Cute girls are not from Buffalo. Time-out. Ten o'clock. You ready to rock this, Tedder?"
01,03,Ted,"Alright, um, I think we need to refine our back-story first. How did we..."
01,03,Barney,"Ted, you klutzy, great guy, you! (Barney shoves Ted into two lady's cart and Ted trips backwards. To Women) Hey, Barney. (Adjusts tie)"
01,03,Ted,I... I'm so sorry.
01,03,Ted,"So, hi... I'm Ted."
01,03,Ted,"Oh, where're you headed?"
01,03,Barney,Philly? That's where we're headed!
01,03,Barney,"Yes, you will. (Girls leave. To Ted) Follow them, tickets on me."
01,03,Ted,"No, Barney. Don't you get on that escalator! And don't you dare get on that subsequent escalator!"
01,03,Marshall,(singing) Studyin' law. Making a responsible choice for my future... on a Friday Night. Bein' a lawyer had better be awesome.
01,03,Marshall,"(on Phone. Singing) What's up, Ted?"
01,03,Ted,(on Phone) Are you alright?
01,03,Marshall,(on Phone) Yeah.
01,03,Ted,"(on Phone) Hey, guess where I am? I'm on a... ready? Plane to... ready?...Philadelphia."
01,03,Marshall,(on Phone) That is awesome.
01,03,Barney,"Hey, is that Marshall? (Takes Phone) Marshall, stop whatever you're doing, get in that hoopty-ass Vierro of yours and come meet us in Philly. It's going to be legendary."
01,03,Marshall,"(on Phone) Man, I wish I could, guys, but..."
01,03,Barney,"Yeah, yeah, yeah... I sent you some pictures on my phone, check it. (Pictures show Barney doing ""I see you"" hang gesture) Philly! (Hangs up. To Ted) Admit it, you're having fun. This much fun. Thirty-five thousand feet of fun!"
01,03,Ted,"Well I didn't think we'd be on a flying to Philadelphia when I woke up this morning, I'll give you that."
01,03,Barney,Let's go talk to those girls.
01,03,Ted,"Whoa, whoa, whoa, the seatbelt light is on."
01,03,Barney,"Ted, you've been living your whole life in a seatbelt. It's time to unclick. (Unclicks)"
01,03,Barney,"(sits back down) Yeah, sorry, sorry."
01,03,Lily,So I grew up in Park Slope.
01,03,Robin,"Oh, I love Park Slope. When did you move to Manhattan?"
01,03,Robin,"(Smiling) Uh, no she is. (Points to Lily)"
01,03,Robin,"Yeah, I'm a ghost! Died fifteen years ago, like that pickup line."
01,03,Lily,(Laughs) Heyow.
01,03,Robin,"God, I'm so sorry."
01,03,Lily,"Oh, believe me I've been there. I have this line that I use when guys come (Guy#3 walks by) Check it out."
01,03,Lily,"You take this one, I'll save it for the next one."
01,03,Ted,So what brings you guys to Philly?
01,03,Ted,(To Barney) So great.
01,03,Ted,Both? (To Barney) Both of their boyfriends are linebackers.
01,03,Lily,(On Phone) You're going to Philly? Why...
01,03,Marshall,(On Phone) I...I didn't ask.
01,03,Lily,(On Phone) Well it sounds like you're having a lot more fun than I am. I'm just talking to guys' backs while they hit on Robin.
01,03,Marshall,"(On Phone) Ouff, yeah... I bet she gets that a lot."
01,03,Lily,(On Phone) Don't you bet I get that a lot?
01,03,Marshall,"(On Phone) Not with a ring on your finger. I mean, you know, guys see the ring and it's like Cha-Chung! Marshall parking only."
01,03,Lily,"(On Phone) Oh, of course, that's it the ring! I guess I'm not used to it yet."
01,03,Marshall,"(On Phone) Oh, it's totally the ring. If you took that ring off your finger, you'd have a ton o' guys crowding around your junk."
01,03,Lily,(On Phone) I'm not going to take off my ring! Wouldn't you be jealous of guys swarming all over my beeswax?
01,03,Lily,(On Phone) Bye.
01,03,Lily,"Robin! Robin. (Waves her left hand ridiculously to show that she has no ring. Robin walks over) Hey, I'm over here."
01,03,Marshall,(On Phone) G-g-g-going to Philly!
01,03,Ted,"(On Phone) Marshall, don't come to Philly."
01,03,Marshall,(On Phone) But we're on an adventure!
01,03,Ted,"(On Phone) We're on a Tarmac in Philadelphia, crazy adventure."
01,03,Marshall,(On Phone) Fine! (Hangs up)
01,03,Barney,"(To Ted) No! No! The night is just started. Look, airport bar. Flight attendants! They'll get your tray table at its full upright position. Say what? (Goes for a high five)"
01,03,Ted,"Barney, I am going to kill you."
01,03,Barney,"Don't say you're going to kill someone in front of airport security, not cool. (To security) Not cool."
01,03,Barney,This is an outrage. We are international businessmen on an international business trip. I demand you release us immediately.
01,03,Ted,"You demand!? No, no, no, no, no... he does not demand. We... we... we have no demands!"
01,03,Ted,"(Whispering) Okay, yeah. I'm calm... I'm totally calm."
01,03,Barney,(To Ted) Those bags were your responsibility.
01,03,Ted,They were your bags.
01,03,Ted,"Look, this is all just... it's a misunderstanding."
